id_performance;id_employe;date_evaluation;score;objectifs_atteints
7620;635;01/10/2024;51;False
7621;636;01/01/2022;52;False
7622;636;01/04/2022;64;True
7623;636;01/07/2022;97;False
7624;636;01/10/2022;56;False
7625;636;01/01/2023;54;False
7626;636;01/04/2023;82;False
7627;636;01/07/2023;94;False
7628;636;01/10/2023;86;True
7629;636;01/01/2024;96;False
7630;636;01/04/2024;92;True
7631;636;01/07/2024;99;True
7632;636;01/10/2024;90;False
7633;637;01/01/2022;71;True
7634;637;01/04/2022;54;True
7635;637;01/07/2022;86;False
7636;637;01/10/2022;88;True
7637;637;01/01/2023;77;True
7638;637;01/04/2023;66;True
7639;637;01/07/2023;89;False
7640;637;01/10/2023;94;False
7641;637;01/01/2024;78;False
7642;637;01/04/2024;67;True
7643;637;01/07/2024;93;False
7644;637;01/10/2024;99;True
7645;638;01/01/2022;56;False
7646;638;01/04/2022;68;True
7647;638;01/07/2022;72;False
7648;638;01/10/2022;66;True
7649;638;01/01/2023;75;True
7650;638;01/04/2023;77;True
7651;638;01/07/2023;88;True
7652;638;01/10/2023;89;True
7653;638;01/01/2024;78;False
7654;638;01/04/2024;69;True
7655;638;01/07/2024;59;False
7656;638;01/10/2024;61;False
7657;639;01/01/2022;82;False
7658;639;01/04/2022;74;True
7659;639;01/07/2022;53;False
7660;639;01/10/2022;58;True
7661;639;01/01/2023;75;True
7662;639;01/04/2023;75;False
7663;639;01/07/2023;56;False
7664;639;01/10/2023;61;True
7665;639;01/01/2024;81;True
7666;639;01/04/2024;63;True
7667;639;01/07/2024;93;True
7668;639;01/10/2024;81;True
7669;640;01/01/2022;79;False
7670;640;01/04/2022;61;False
7671;640;01/07/2022;51;False
7672;640;01/10/2022;62;True
7673;640;01/01/2023;73;False
7674;640;01/04/2023;61;False
7675;640;01/07/2023;78;False
7676;640;01/10/2023;85;True
7677;640;01/01/2024;92;True
7678;640;01/04/2024;89;False
7679;640;01/07/2024;83;False
7680;640;01/10/2024;97;True
7681;641;01/01/2022;53;False
7682;641;01/04/2022;79;True
7683;641;01/07/2022;95;False
7684;641;01/10/2022;75;True
7685;641;01/01/2023;56;True
7686;641;01/04/2023;99;True
7687;641;01/07/2023;72;False
7688;641;01/10/2023;69;True
7689;641;01/01/2024;82;True
7690;641;01/04/2024;66;False
7691;641;01/07/2024;69;True
7692;641;01/10/2024;62;False
7693;642;01/01/2022;73;False
7694;642;01/04/2022;96;False
7695;642;01/07/2022;86;True
7696;642;01/10/2022;57;True
7697;642;01/01/2023;63;False
7698;642;01/04/2023;70;True
7699;642;01/07/2023;95;False
7700;642;01/10/2023;71;False
7701;642;01/01/2024;79;False
7702;642;01/04/2024;65;True
7703;642;01/07/2024;71;True
7704;642;01/10/2024;74;False
7705;643;01/01/2022;63;False
7706;643;01/04/2022;51;False
7707;643;01/07/2022;62;True
7708;643;01/10/2022;79;False
7709;643;01/01/2023;85;True
7710;643;01/04/2023;68;False
7711;643;01/07/2023;77;False
7712;643;01/10/2023;64;False
7713;643;01/01/2024;50;False
7714;643;01/04/2024;96;False
7715;643;01/07/2024;69;False
7716;643;01/10/2024;82;True
7717;644;01/01/2022;54;False
7718;644;01/04/2022;54;False
7719;644;01/07/2022;88;True
7720;644;01/10/2022;93;False
7721;644;01/01/2023;79;True
7722;644;01/04/2023;53;True
7723;644;01/07/2023;70;True
7724;644;01/10/2023;70;False
7725;644;01/01/2024;73;True
7726;644;01/04/2024;80;True
7727;644;01/07/2024;87;False
7728;644;01/10/2024;61;False
7729;645;01/01/2022;99;False
7730;645;01/04/2022;61;False
7731;645;01/07/2022;64;True
7732;645;01/10/2022;77;False
7733;645;01/01/2023;90;True
7734;645;01/04/2023;54;False
7735;645;01/07/2023;72;True
7736;645;01/10/2023;86;True
7737;645;01/01/2024;92;False
7738;645;01/04/2024;70;False
7739;645;01/07/2024;50;True
7740;645;01/10/2024;96;True
7741;646;01/01/2022;78;False
7742;646;01/04/2022;75;False
7743;646;01/07/2022;83;False
7744;646;01/10/2022;62;False
7745;646;01/01/2023;86;True
7746;646;01/04/2023;87;True
7747;646;01/07/2023;96;False
7748;646;01/10/2023;72;False
7749;646;01/01/2024;70;False
7750;646;01/04/2024;79;True
7751;646;01/07/2024;53;True
7752;646;01/10/2024;96;False
7753;647;01/01/2022;58;False
7754;647;01/04/2022;60;True
7755;647;01/07/2022;73;True
7756;647;01/10/2022;57;True
7757;647;01/01/2023;74;True
7758;647;01/04/2023;52;False
7759;647;01/07/2023;77;True
7760;647;01/10/2023;82;False
7761;647;01/01/2024;50;False
7762;647;01/04/2024;76;False
7763;647;01/07/2024;84;False
7764;647;01/10/2024;61;False
7765;648;01/01/2022;83;False
7766;648;01/04/2022;77;False
7767;648;01/07/2022;94;False
7768;648;01/10/2022;62;False
7769;648;01/01/2023;85;False
7770;648;01/04/2023;92;True
7771;648;01/07/2023;63;False
7772;648;01/10/2023;52;True
7773;648;01/01/2024;68;False
7774;648;01/04/2024;50;True
7775;648;01/07/2024;98;True
7776;648;01/10/2024;68;False
7777;649;01/01/2022;55;False
7778;649;01/04/2022;64;False
7779;649;01/07/2022;82;False
7780;649;01/10/2022;76;True
7781;649;01/01/2023;60;True
7782;649;01/04/2023;72;True
7783;649;01/07/2023;90;False
7784;649;01/10/2023;96;False
7785;649;01/01/2024;78;True
7786;649;01/04/2024;50;False
7787;649;01/07/2024;67;False
7788;649;01/10/2024;55;False
7789;650;01/01/2022;89;True
7790;650;01/04/2022;96;False
7791;650;01/07/2022;79;False
7792;650;01/10/2022;81;False
7793;650;01/01/2023;92;True
7794;650;01/04/2023;58;True
7795;650;01/07/2023;60;True
7796;650;01/10/2023;76;False
7797;650;01/01/2024;59;True
7798;650;01/04/2024;82;True
7799;650;01/07/2024;87;False
7800;650;01/10/2024;98;False
7801;651;01/01/2022;88;True
7802;651;01/04/2022;90;True
7803;651;01/07/2022;68;False
7804;651;01/10/2022;60;True
7805;651;01/01/2023;66;False
7806;651;01/04/2023;52;False
7807;651;01/07/2023;84;True
7808;651;01/10/2023;74;True
7809;651;01/01/2024;51;True
7810;651;01/04/2024;56;False
7811;651;01/07/2024;92;True
7812;651;01/10/2024;55;True
7813;652;01/01/2022;85;True
7814;652;01/04/2022;70;True
7815;652;01/07/2022;95;True
7816;652;01/10/2022;85;False
7817;652;01/01/2023;99;False
7818;652;01/04/2023;92;False
7819;652;01/07/2023;52;True
7820;652;01/10/2023;51;True
7821;652;01/01/2024;50;False
7822;652;01/04/2024;56;False
7823;652;01/07/2024;54;True
7824;652;01/10/2024;77;False
7825;653;01/01/2022;73;False
7826;653;01/04/2022;81;True
7827;653;01/07/2022;82;False
7828;653;01/10/2022;58;True
7829;653;01/01/2023;82;True
7830;653;01/04/2023;56;False
7831;653;01/07/2023;77;True
7832;653;01/10/2023;81;False
7833;653;01/01/2024;65;False
7834;653;01/04/2024;59;False
7835;653;01/07/2024;88;False
7836;653;01/10/2024;83;False
7837;654;01/01/2022;67;False
7838;654;01/04/2022;90;True
7839;654;01/07/2022;90;True
7840;654;01/10/2022;74;False
7841;654;01/01/2023;57;False
7842;654;01/04/2023;69;False
7843;654;01/07/2023;79;False
7844;654;01/10/2023;67;False
7845;654;01/01/2024;97;False
7846;654;01/04/2024;55;True
7847;654;01/07/2024;67;True
7848;654;01/10/2024;89;False
7849;655;01/01/2022;72;True
7850;655;01/04/2022;55;False
7851;655;01/07/2022;75;False
7852;655;01/10/2022;70;True
7853;655;01/01/2023;73;True
7854;655;01/04/2023;76;False
7855;655;01/07/2023;61;False
7856;655;01/10/2023;54;False
7857;655;01/01/2024;56;False
7858;655;01/04/2024;71;True
7859;655;01/07/2024;64;True
7860;655;01/10/2024;94;True
7861;656;01/01/2022;84;False
7862;656;01/04/2022;72;True
7863;656;01/07/2022;75;True
7864;656;01/10/2022;78;False
7865;656;01/01/2023;77;True
7866;656;01/04/2023;85;True
7867;656;01/07/2023;55;True
7868;656;01/10/2023;87;False
7869;656;01/01/2024;83;True
7870;656;01/04/2024;52;False
7871;656;01/07/2024;95;False
7872;656;01/10/2024;71;True
7873;657;01/01/2022;78;True
7874;657;01/04/2022;59;False
7875;657;01/07/2022;58;False
7876;657;01/10/2022;70;True
7877;657;01/01/2023;59;False
7878;657;01/04/2023;60;False
7879;657;01/07/2023;95;False
7880;657;01/10/2023;80;True
7881;657;01/01/2024;83;False
7882;657;01/04/2024;84;True
7883;657;01/07/2024;88;True
7884;657;01/10/2024;57;False
7885;658;01/01/2022;82;False
7886;658;01/04/2022;95;False
7887;658;01/07/2022;83;False
7888;658;01/10/2022;91;True
7889;658;01/01/2023;62;False
7890;658;01/04/2023;70;True
7891;658;01/07/2023;81;True
7892;658;01/10/2023;63;True
7893;658;01/01/2024;51;False
7894;658;01/04/2024;93;True
7895;658;01/07/2024;66;False
7896;658;01/10/2024;74;False
7897;659;01/01/2022;76;False
7898;659;01/04/2022;66;True
7899;659;01/07/2022;61;False
7900;659;01/10/2022;67;False
7901;659;01/01/2023;80;True
7902;659;01/04/2023;55;True
7903;659;01/07/2023;64;False
7904;659;01/10/2023;98;True
7905;659;01/01/2024;75;True
7906;659;01/04/2024;61;True
7907;659;01/07/2024;96;False
7908;659;01/10/2024;50;True
7909;660;01/01/2022;82;True
7910;660;01/04/2022;78;True
7911;660;01/07/2022;94;True
7912;660;01/10/2022;57;False
7913;660;01/01/2023;62;False
7914;660;01/04/2023;51;True
7915;660;01/07/2023;67;True
7916;660;01/10/2023;94;True
7917;660;01/01/2024;62;True
7918;660;01/04/2024;53;True
7919;660;01/07/2024;99;True
7920;660;01/10/2024;87;True
7921;661;01/01/2022;80;False
7922;661;01/04/2022;53;False
7923;661;01/07/2022;88;True
7924;661;01/10/2022;56;False
7925;661;01/01/2023;65;True
7926;661;01/04/2023;97;True
7927;661;01/07/2023;96;True
7928;661;01/10/2023;85;False
7929;661;01/01/2024;73;True
7930;661;01/04/2024;94;False
7931;661;01/07/2024;68;True
7932;661;01/10/2024;93;False
7933;662;01/01/2022;90;True
7934;662;01/04/2022;51;False
7935;662;01/07/2022;88;True
7936;662;01/10/2022;67;True
7937;662;01/01/2023;50;True
7938;662;01/04/2023;52;True
7939;662;01/07/2023;70;False
7940;662;01/10/2023;79;True
7941;662;01/01/2024;71;True
7942;662;01/04/2024;74;True
7943;662;01/07/2024;79;False
7944;662;01/10/2024;94;False
7945;663;01/01/2022;72;False
7946;663;01/04/2022;57;False
7947;663;01/07/2022;53;False
7948;663;01/10/2022;88;True
7949;663;01/01/2023;80;True
7950;663;01/04/2023;85;True
7951;663;01/07/2023;90;True
7952;663;01/10/2023;70;True
7953;663;01/01/2024;52;True
7954;663;01/04/2024;74;False
7955;663;01/07/2024;78;True
7956;663;01/10/2024;60;True
7957;664;01/01/2022;75;True
7958;664;01/04/2022;63;False
7959;664;01/07/2022;65;False
7960;664;01/10/2022;59;True
7961;664;01/01/2023;80;False
7962;664;01/04/2023;59;False
7963;664;01/07/2023;69;True
7964;664;01/10/2023;93;False
7965;664;01/01/2024;58;True
7966;664;01/04/2024;58;True
7967;664;01/07/2024;75;False
7968;664;01/10/2024;61;False
7969;665;01/01/2022;69;False
7970;665;01/04/2022;63;False
7971;665;01/07/2022;65;True
7972;665;01/10/2022;81;True
7973;665;01/01/2023;84;True
7974;665;01/04/2023;81;True
7975;665;01/07/2023;69;True
7976;665;01/10/2023;89;False
7977;665;01/01/2024;57;False
7978;665;01/04/2024;84;False
7979;665;01/07/2024;62;True
7980;665;01/10/2024;55;True
7981;666;01/01/2022;65;True
7982;666;01/04/2022;94;True
7983;666;01/07/2022;83;False
7984;666;01/10/2022;82;True
7985;666;01/01/2023;64;False
7986;666;01/04/2023;88;True
7987;666;01/07/2023;54;False
7988;666;01/10/2023;75;False
7989;666;01/01/2024;66;True
7990;666;01/04/2024;96;False
7991;666;01/07/2024;65;True
7992;666;01/10/2024;87;True
7993;667;01/01/2022;72;True
7994;667;01/04/2022;82;True
7995;667;01/07/2022;95;False
7996;667;01/10/2022;83;True
7997;667;01/01/2023;64;True
7998;667;01/04/2023;99;True
7999;667;01/07/2023;75;True
8000;667;01/10/2023;85;True
8001;667;01/01/2024;54;False
8002;667;01/04/2024;69;False
8003;667;01/07/2024;54;False
8004;667;01/10/2024;65;True
8005;668;01/01/2022;74;False
8006;668;01/04/2022;74;False
8007;668;01/07/2022;63;False
8008;668;01/10/2022;92;False
8009;668;01/01/2023;79;True
8010;668;01/04/2023;87;False
8011;668;01/07/2023;69;True
8012;668;01/10/2023;71;True
8013;668;01/01/2024;60;False
8014;668;01/04/2024;83;True
8015;668;01/07/2024;73;False
8016;668;01/10/2024;66;False
8017;669;01/01/2022;99;True
8018;669;01/04/2022;85;True
8019;669;01/07/2022;58;False
8020;669;01/10/2022;70;False
8021;669;01/01/2023;83;True
8022;669;01/04/2023;78;True
8023;669;01/07/2023;92;True
8024;669;01/10/2023;82;False
8025;669;01/01/2024;95;True
8026;669;01/04/2024;50;True
8027;669;01/07/2024;72;True
8028;669;01/10/2024;58;False
8029;670;01/01/2022;50;True
8030;670;01/04/2022;71;False
8031;670;01/07/2022;53;True
8032;670;01/10/2022;59;True
8033;670;01/01/2023;64;False
8034;670;01/04/2023;85;True
8035;670;01/07/2023;95;True
8036;670;01/10/2023;78;True
8037;670;01/01/2024;96;True
8038;670;01/04/2024;74;False
8039;670;01/07/2024;65;False
8040;670;01/10/2024;74;True
8041;671;01/01/2022;50;True
8042;671;01/04/2022;90;False
8043;671;01/07/2022;54;False
8044;671;01/10/2022;78;False
8045;671;01/01/2023;83;False
8046;671;01/04/2023;97;False
8047;671;01/07/2023;51;False
8048;671;01/10/2023;78;True
8049;671;01/01/2024;65;True
8050;671;01/04/2024;96;False
8051;671;01/07/2024;92;False
8052;671;01/10/2024;66;False
8053;672;01/01/2022;98;False
8054;672;01/04/2022;74;True
8055;672;01/07/2022;63;False
8056;672;01/10/2022;60;True
8057;672;01/01/2023;77;True
8058;672;01/04/2023;98;False
8059;672;01/07/2023;59;True
8060;672;01/10/2023;85;True
8061;672;01/01/2024;68;False
8062;672;01/04/2024;98;False
8063;672;01/07/2024;77;True
8064;672;01/10/2024;87;True
8065;673;01/01/2022;61;True
8066;673;01/04/2022;99;True
8067;673;01/07/2022;83;True
8068;673;01/10/2022;66;True
8069;673;01/01/2023;82;True
8070;673;01/04/2023;58;False
8071;673;01/07/2023;51;False
8072;673;01/10/2023;58;True
8073;673;01/01/2024;65;True
8074;673;01/04/2024;73;True
8075;673;01/07/2024;78;False
8076;673;01/10/2024;89;False
8077;674;01/01/2022;87;True
8078;674;01/04/2022;72;False
8079;674;01/07/2022;91;False
8080;674;01/10/2022;96;True
8081;674;01/01/2023;56;False
8082;674;01/04/2023;91;True
8083;674;01/07/2023;68;False
8084;674;01/10/2023;96;True
8085;674;01/01/2024;91;False
8086;674;01/04/2024;62;False
8087;674;01/07/2024;93;False
8088;674;01/10/2024;81;False
8089;675;01/01/2022;55;False
8090;675;01/04/2022;82;False
8091;675;01/07/2022;72;False
8092;675;01/10/2022;95;True
8093;675;01/01/2023;72;False
8094;675;01/04/2023;85;True
8095;675;01/07/2023;50;False
8096;675;01/10/2023;52;False
8097;675;01/01/2024;66;False
8098;675;01/04/2024;96;False
8099;675;01/07/2024;54;False
8100;675;01/10/2024;90;False
8101;676;01/01/2022;78;True
8102;676;01/04/2022;67;False
8103;676;01/07/2022;97;False
8104;676;01/10/2022;64;True
8105;676;01/01/2023;64;False
8106;676;01/04/2023;82;False
8107;676;01/07/2023;68;True
8108;676;01/10/2023;99;True
8109;676;01/01/2024;85;False
8110;676;01/04/2024;60;True
8111;676;01/07/2024;82;False
8112;676;01/10/2024;81;True
8113;677;01/01/2022;65;True
8114;677;01/04/2022;60;False
8115;677;01/07/2022;98;True
8116;677;01/10/2022;61;False
8117;677;01/01/2023;89;False
8118;677;01/04/2023;86;True
8119;677;01/07/2023;82;True
8120;677;01/10/2023;78;True
8121;677;01/01/2024;89;False
8122;677;01/04/2024;67;True
8123;677;01/07/2024;62;True
8124;677;01/10/2024;59;False
8125;678;01/01/2022;90;True
8126;678;01/04/2022;52;False
8127;678;01/07/2022;76;True
8128;678;01/10/2022;52;True
8129;678;01/01/2023;51;True
8130;678;01/04/2023;95;False
8131;678;01/07/2023;88;True
8132;678;01/10/2023;82;False
8133;678;01/01/2024;56;True
8134;678;01/04/2024;75;True
8135;678;01/07/2024;87;True
8136;678;01/10/2024;88;True
8137;679;01/01/2022;50;False
8138;679;01/04/2022;70;True
8139;679;01/07/2022;79;False
8140;679;01/10/2022;57;False
8141;679;01/01/2023;68;True
8142;679;01/04/2023;64;False
8143;679;01/07/2023;55;True
8144;679;01/10/2023;91;False
8145;679;01/01/2024;97;False
8146;679;01/04/2024;87;True
8147;679;01/07/2024;98;False
8148;679;01/10/2024;79;True
8149;680;01/01/2022;88;False
8150;680;01/04/2022;61;False
8151;680;01/07/2022;61;False
8152;680;01/10/2022;73;False
8153;680;01/01/2023;85;False
8154;680;01/04/2023;97;False
8155;680;01/07/2023;66;True
8156;680;01/10/2023;52;False
8157;680;01/01/2024;72;True
8158;680;01/04/2024;58;True
8159;680;01/07/2024;90;False
8160;680;01/10/2024;66;False
8161;681;01/01/2022;65;True
8162;681;01/04/2022;77;True
8163;681;01/07/2022;65;True
8164;681;01/10/2022;95;False
8165;681;01/01/2023;95;False
8166;681;01/04/2023;95;False
8167;681;01/07/2023;87;False
8168;681;01/10/2023;94;False
8169;681;01/01/2024;90;False
8170;681;01/04/2024;78;True
8171;681;01/07/2024;59;False
8172;681;01/10/2024;51;True
8173;682;01/01/2022;81;False
8174;682;01/04/2022;59;False
8175;682;01/07/2022;66;False
8176;682;01/10/2022;82;False
8177;682;01/01/2023;88;True
8178;682;01/04/2023;67;True
8179;682;01/07/2023;57;True
8180;682;01/10/2023;80;False
8181;682;01/01/2024;53;False
8182;682;01/04/2024;77;False
8183;682;01/07/2024;50;False
8184;682;01/10/2024;93;True
8185;683;01/01/2022;96;True
8186;683;01/04/2022;65;False
8187;683;01/07/2022;80;False
8188;683;01/10/2022;50;True
8189;683;01/01/2023;65;True
8190;683;01/04/2023;86;False
8191;683;01/07/2023;59;False
8192;683;01/10/2023;87;False
8193;683;01/01/2024;80;False
8194;683;01/04/2024;98;False
8195;683;01/07/2024;55;False
8196;683;01/10/2024;77;True
8197;684;01/01/2022;62;True
8198;684;01/04/2022;61;False
8199;684;01/07/2022;89;True
8200;684;01/10/2022;99;True
8201;684;01/01/2023;51;False
8202;684;01/04/2023;91;True
8203;684;01/07/2023;58;False
8204;684;01/10/2023;99;True
8205;684;01/01/2024;57;True
8206;684;01/04/2024;52;True
8207;684;01/07/2024;62;True
8208;684;01/10/2024;80;True
8209;685;01/01/2022;93;False
8210;685;01/04/2022;94;False
8211;685;01/07/2022;96;True
8212;685;01/10/2022;94;True
8213;685;01/01/2023;94;True
8214;685;01/04/2023;80;True
8215;685;01/07/2023;96;True
8216;685;01/10/2023;68;True
8217;685;01/01/2024;95;False
8218;685;01/04/2024;59;True
8219;685;01/07/2024;78;False
8220;685;01/10/2024;67;False
8221;686;01/01/2022;98;True
8222;686;01/04/2022;60;True
8223;686;01/07/2022;73;True
8224;686;01/10/2022;74;True
8225;686;01/01/2023;58;False
8226;686;01/04/2023;60;True
8227;686;01/07/2023;87;False
8228;686;01/10/2023;57;False
8229;686;01/01/2024;74;True
8230;686;01/04/2024;85;True
8231;686;01/07/2024;99;True
8232;686;01/10/2024;58;True
8233;687;01/01/2022;57;True
8234;687;01/04/2022;67;False
8235;687;01/07/2022;84;True
8236;687;01/10/2022;85;True
8237;687;01/01/2023;77;False
8238;687;01/04/2023;64;True
8239;687;01/07/2023;71;False
8240;687;01/10/2023;96;True
8241;687;01/01/2024;93;False
8242;687;01/04/2024;58;False
8243;687;01/07/2024;86;True
8244;687;01/10/2024;51;False
8245;688;01/01/2022;71;False
8246;688;01/04/2022;85;True
8247;688;01/07/2022;56;False
8248;688;01/10/2022;71;False
8249;688;01/01/2023;95;False
8250;688;01/04/2023;95;False
8251;688;01/07/2023;69;False
8252;688;01/10/2023;72;True
8253;688;01/01/2024;50;True
8254;688;01/04/2024;58;True
8255;688;01/07/2024;71;False
8256;688;01/10/2024;51;False
8257;689;01/01/2022;89;False
8258;689;01/04/2022;55;True
8259;689;01/07/2022;62;True
8260;689;01/10/2022;68;True
8261;689;01/01/2023;82;False
8262;689;01/04/2023;50;False
8263;689;01/07/2023;61;True
8264;689;01/10/2023;78;True
8265;689;01/01/2024;53;True
8266;689;01/04/2024;56;False
8267;689;01/07/2024;62;True
8268;689;01/10/2024;55;False
8269;690;01/01/2022;56;False
8270;690;01/04/2022;77;False
8271;690;01/07/2022;59;False
8272;690;01/10/2022;52;True
8273;690;01/01/2023;72;True
8274;690;01/04/2023;63;True
8275;690;01/07/2023;87;False
8276;690;01/10/2023;72;True
8277;690;01/01/2024;89;True
8278;690;01/04/2024;52;True
8279;690;01/07/2024;62;False
8280;690;01/10/2024;73;True
8281;691;01/01/2022;61;False
8282;691;01/04/2022;68;True
8283;691;01/07/2022;77;False
8284;691;01/10/2022;76;False
8285;691;01/01/2023;91;True
8286;691;01/04/2023;55;True
8287;691;01/07/2023;86;False
8288;691;01/10/2023;74;True
8289;691;01/01/2024;72;False
8290;691;01/04/2024;82;True
8291;691;01/07/2024;83;False
8292;691;01/10/2024;85;True
8293;692;01/01/2022;59;True
8294;692;01/04/2022;93;True
8295;692;01/07/2022;51;True
8296;692;01/10/2022;63;True
8297;692;01/01/2023;96;True
8298;692;01/04/2023;90;False
8299;692;01/07/2023;68;False
8300;692;01/10/2023;92;False
8301;692;01/01/2024;74;True
8302;692;01/04/2024;51;False
8303;692;01/07/2024;76;False
8304;692;01/10/2024;79;True
8305;693;01/01/2022;59;True
8306;693;01/04/2022;91;False
8307;693;01/07/2022;62;False
8308;693;01/10/2022;99;False
8309;693;01/01/2023;57;False
8310;693;01/04/2023;99;True
8311;693;01/07/2023;94;True
8312;693;01/10/2023;88;False
8313;693;01/01/2024;70;True
8314;693;01/04/2024;99;False
8315;693;01/07/2024;90;True
8316;693;01/10/2024;55;False
8317;694;01/01/2022;98;False
8318;694;01/04/2022;84;True
8319;694;01/07/2022;54;True
8320;694;01/10/2022;59;False
8321;694;01/01/2023;77;False
8322;694;01/04/2023;59;False
8323;694;01/07/2023;84;True
8324;694;01/10/2023;84;True
8325;694;01/01/2024;97;False
8326;694;01/04/2024;62;True
8327;694;01/07/2024;94;True
8328;694;01/10/2024;77;False
8329;695;01/01/2022;94;False
8330;695;01/04/2022;53;True
8331;695;01/07/2022;86;True
8332;695;01/10/2022;86;True
8333;695;01/01/2023;63;True
8334;695;01/04/2023;77;False
8335;695;01/07/2023;85;False
8336;695;01/10/2023;87;True
8337;695;01/01/2024;91;True
8338;695;01/04/2024;72;True
8339;695;01/07/2024;77;False
8340;695;01/10/2024;53;True
8341;696;01/01/2022;67;True
8342;696;01/04/2022;98;True
8343;696;01/07/2022;88;True
8344;696;01/10/2022;67;False
8345;696;01/01/2023;68;True
8346;696;01/04/2023;61;True
8347;696;01/07/2023;84;True
8348;696;01/10/2023;54;True
8349;696;01/01/2024;57;True
8350;696;01/04/2024;96;True
8351;696;01/07/2024;67;False
8352;696;01/10/2024;58;True
8353;697;01/01/2022;53;False
8354;697;01/04/2022;78;True
8355;697;01/07/2022;79;False
8356;697;01/10/2022;94;True
8357;697;01/01/2023;52;False
8358;697;01/04/2023;57;False
8359;697;01/07/2023;67;True
8360;697;01/10/2023;97;False
8361;697;01/01/2024;69;True
8362;697;01/04/2024;79;False
8363;697;01/07/2024;51;True
8364;697;01/10/2024;59;True
8365;698;01/01/2022;91;True
8366;698;01/04/2022;58;False
8367;698;01/07/2022;66;True
8368;698;01/10/2022;58;True
8369;698;01/01/2023;73;True
8370;698;01/04/2023;60;False
8371;698;01/07/2023;74;False
8372;698;01/10/2023;51;False
8373;698;01/01/2024;73;False
8374;698;01/04/2024;65;True
8375;698;01/07/2024;80;True
8376;698;01/10/2024;55;False
8377;699;01/01/2022;81;True
8378;699;01/04/2022;97;True
8379;699;01/07/2022;52;False
8380;699;01/10/2022;90;False
8381;699;01/01/2023;84;False
8382;699;01/04/2023;66;True
8383;699;01/07/2023;83;False
8384;699;01/10/2023;73;False
8385;699;01/01/2024;91;True
8386;699;01/04/2024;97;True
8387;699;01/07/2024;97;False
8388;699;01/10/2024;67;True
8389;700;01/01/2022;90;True
8390;700;01/04/2022;83;False
8391;700;01/07/2022;82;False
8392;700;01/10/2022;97;False
8393;700;01/01/2023;67;True
8394;700;01/04/2023;73;True
8395;700;01/07/2023;55;True
8396;700;01/10/2023;71;True
8397;700;01/01/2024;92;True
8398;700;01/04/2024;57;True
8399;700;01/07/2024;58;True
8400;700;01/10/2024;70;False
8401;701;01/01/2022;95;False
8402;701;01/04/2022;73;False
8403;701;01/07/2022;66;False
8404;701;01/10/2022;69;False
8405;701;01/01/2023;59;False
8406;701;01/04/2023;92;False
8407;701;01/07/2023;79;False
8408;701;01/10/2023;74;True
8409;701;01/01/2024;95;True
8410;701;01/04/2024;92;True
8411;701;01/07/2024;56;True
8412;701;01/10/2024;69;True
8413;702;01/01/2022;52;True
8414;702;01/04/2022;95;False
8415;702;01/07/2022;85;False
8416;702;01/10/2022;59;False
8417;702;01/01/2023;63;False
8418;702;01/04/2023;76;False
8419;702;01/07/2023;99;True
8420;702;01/10/2023;86;False
8421;702;01/01/2024;94;False
8422;702;01/04/2024;80;False
8423;702;01/07/2024;94;True
8424;702;01/10/2024;63;False
8425;703;01/01/2022;79;False
8426;703;01/04/2022;96;False
8427;703;01/07/2022;64;False
8428;703;01/10/2022;80;True
8429;703;01/01/2023;76;True
8430;703;01/04/2023;58;False
8431;703;01/07/2023;84;False
8432;703;01/10/2023;64;False
8433;703;01/01/2024;98;True
8434;703;01/04/2024;65;False
8435;703;01/07/2024;60;True
8436;703;01/10/2024;57;True
8437;704;01/01/2022;68;False
8438;704;01/04/2022;90;True
8439;704;01/07/2022;85;True
8440;704;01/10/2022;85;True
8441;704;01/01/2023;65;True
8442;704;01/04/2023;66;False
8443;704;01/07/2023;91;False
8444;704;01/10/2023;66;False
8445;704;01/01/2024;69;False
8446;704;01/04/2024;55;True
8447;704;01/07/2024;63;True
8448;704;01/10/2024;61;False
8449;705;01/01/2022;54;True
8450;705;01/04/2022;69;False
8451;705;01/07/2022;64;False
8452;705;01/10/2022;82;True
8453;705;01/01/2023;79;False
8454;705;01/04/2023;72;True
8455;705;01/07/2023;52;False
8456;705;01/10/2023;85;False
8457;705;01/01/2024;56;False
8458;705;01/04/2024;63;False
8459;705;01/07/2024;78;False
8460;705;01/10/2024;65;False
8461;706;01/01/2022;83;False
8462;706;01/04/2022;56;True
8463;706;01/07/2022;76;True
8464;706;01/10/2022;81;False
8465;706;01/01/2023;58;True
8466;706;01/04/2023;65;False
8467;706;01/07/2023;84;True
8468;706;01/10/2023;72;False
8469;706;01/01/2024;51;True
8470;706;01/04/2024;81;True
8471;706;01/07/2024;52;False
8472;706;01/10/2024;51;True
8473;707;01/01/2022;98;True
8474;707;01/04/2022;69;True
8475;707;01/07/2022;66;False
8476;707;01/10/2022;90;False
8477;707;01/01/2023;55;False
8478;707;01/04/2023;92;False
8479;707;01/07/2023;80;False
8480;707;01/10/2023;61;False
8481;707;01/01/2024;65;True
8482;707;01/04/2024;71;True
8483;707;01/07/2024;73;False
8484;707;01/10/2024;67;True
8485;708;01/01/2022;96;False
8486;708;01/04/2022;53;False
8487;708;01/07/2022;98;True
8488;708;01/10/2022;71;True
8489;708;01/01/2023;67;False
8490;708;01/04/2023;97;True
8491;708;01/07/2023;76;False
8492;708;01/10/2023;68;False
